city,state_name,lat,lng,id
Murphy,Texas,33.0186,-96.6105,1840020659
Cibolo,Texas,29.5640,-98.2125,1840019639
Ranger,Texas,32.4693,-98.6751,1840020766
Mila Doce,Texas,26.2230,-97.9601,1840037094
Andrews,Texas,32.3208,-102.5520,1840019474
Miguel Barrera,Texas,26.4120,-98.9216,1840041163
Hickory Creek,Texas,33.1114,-97.0313,1840022013
Monahans,Texas,31.6289,-103.0404,1840036514
Thompsons,Texas,29.4906,-95.6304,1840023152
Scurry,Texas,32.5125,-96.3851,1840023037
Sherwood Shores,Texas,33.8478,-96.8147,1840025871
Ramos,Texas,26.4280,-99.0270,1840041466
Nesbitt,Texas,32.5886,-94.4468,1840023040
Tehuacana,Texas,31.7410,-96.5438,1840023116
Edgecliff Village,Texas,32.6561,-97.3406,1840022052
Falls City,Texas,28.9822,-98.0217,1840020991
El Refugio,Texas,26.3406,-98.7589,1840018312
Lopeño,Texas,26.7120,-99.1008,1840018300
Angleton,Texas,29.1716,-95.4292,1840019672
Florence,Texas,30.8406,-97.7927,1840020874
Harker Heights,Texas,31.0572,-97.6445,1840020851
Wixon Valley,Texas,30.7639,-96.3193,1840022162
Woodbranch,Texas,30.1814,-95.1835,1840022176
Santa Anna,Texas,31.7369,-99.3254,1840023107
Seminole,Texas,32.7215,-102.6504,1840022061
Berryville,Texas,32.0876,-95.4666,1840020777
Linden,Texas,33.0110,-94.3626,1840020679
Hollywood Park,Texas,29.5995,-98.4840,1840022228
Leonard,Texas,33.3830,-96.2467,1840020597
Trophy Club,Texas,33.0039,-97.1898,1840022993
Lovelady,Texas,31.1279,-95.4456,1840020834
Leming,Texas,29.0684,-98.4722,1840022593
Valle Vista,Texas,26.3161,-98.6546,1840041588
Willow Park,Texas,32.7548,-97.6499,1840022042
Redwater,Texas,33.3586,-94.2551,1840023192
Woodcreek,Texas,30.0266,-98.1115,1840022191
Leary,Texas,33.4690,-94.2191,1840020609
Bedford,Texas,32.8464,-97.1350,1840019424
Valley View,Texas,33.4892,-97.1534,1840023042
Eden,Texas,31.2162,-99.8440,1840020836
Rendon,Texas,32.5789,-97.2350,1840019421
Hill Country Village,Texas,29.5831,-98.4891,1840020958
Nina,Texas,26.2811,-98.5810,1840036731
Laguna Heights,Texas,26.0804,-97.2569,1840018326
Kurten,Texas,30.7896,-96.2759,1840022163
Morgan,Texas,32.0156,-97.6061,1840020787
Hawley,Texas,32.6037,-99.8111,1840020727
Teague,Texas,31.6295,-96.2801,1840022134
Hilshire Village,Texas,29.7908,-95.4885,1840020924
Cross Roads,Texas,33.2290,-96.9985,1840022006
Spearman,Texas,36.1982,-101.1943,1840021668
Texarkana,Texas,33.4487,-94.0815,1840021987
Alba,Texas,32.7905,-95.6344,1840022038
Celina,Texas,33.3189,-96.7866,1840019395
McCamey,Texas,31.1325,-102.2200,1840020829
East Alto Bonito,Texas,26.3023,-98.6358,1840040696
Robinson,Texas,31.4501,-97.1201,1840020813
Weimar,Texas,29.7000,-96.7773,1840022211
Sunset Valley,Texas,30.2258,-97.8158,1840022179
Clint,Texas,31.5901,-106.2289,1840023111
Johnson City,Texas,30.2743,-98.4064,1840019595
Midway North,Texas,26.1872,-98.0188,1840034872
Lozano,Texas,26.1896,-97.5437,1840018324
Blue Ridge,Texas,33.2980,-96.3994,1840019398
Grand Saline,Texas,32.6774,-95.7113,1840020915
Carrizo Hill,Texas,28.5032,-99.8294,1840037036
Idalou,Texas,33.6624,-101.6837,1840019337
Laguna Seca,Texas,26.2793,-97.9262,1840036718
Eagle Lake,Texas,29.5879,-96.3282,1840019630
Los Veteranos II,Texas,27.7712,-99.4433,1840037062
Plano,Texas,33.0502,-96.7487,1840020662
Mullin,Texas,31.5552,-98.6657,1840023121
Coppell,Texas,32.9638,-96.9905,1840019439
Brady,Texas,31.1321,-99.3703,1840019550
Orchard,Texas,29.6002,-95.9694,1840020952
Perryton,Texas,36.3932,-100.7974,1840020379
Leroy,Texas,31.7322,-97.0214,1840020810
Nassau Bay,Texas,29.5448,-95.0865,1840020929
Rosebud,Texas,31.0756,-96.9749,1840020843
Providence Village,Texas,33.2363,-96.9611,1840043421
New Summerfield,Texas,31.9807,-95.1150,1840020791
Indian Lake,Texas,26.0877,-97.5027,1840022263
Wildwood,Texas,30.5256,-94.4456,1840026014
La Esperanza,Texas,26.4313,-98.8923,1840040932
Serenada,Texas,30.6963,-97.6968,1840019571
Argyle,Texas,33.1105,-97.1864,1840019386
Brazos Country,Texas,29.7547,-96.0424,1840019625
Mission,Texas,26.2040,-98.3251,1840021026
Dayton Lakes,Texas,30.1446,-94.8209,1840019600
Moulton,Texas,29.5722,-97.1465,1840023158
Wilmer,Texas,32.5982,-96.6816,1840022056
Rotan,Texas,32.8540,-100.4655,1840020724
Surfside Beach,Texas,28.9560,-95.2836,1840022235
Thunderbird Bay,Texas,31.9087,-99.0207,1840042639
Timpson,Texas,31.9065,-94.3971,1840022139
Ricardo,Texas,27.4186,-97.8476,1840026057
Travis Ranch,Texas,32.8039,-96.4760,1840041568
Pena,Texas,26.4155,-98.9700,1840041420
University Park,Texas,32.8506,-96.7937,1840022055
Villarreal,Texas,26.3072,-98.6443,1840041618
Lake Tanglewood,Texas,35.0570,-101.7816,1840037025
Damon,Texas,29.2832,-95.7408,1840019668
Staples,Texas,29.7664,-97.8279,1840027027
Bryan,Texas,30.6657,-96.3668,1840019569
Camp Swift,Texas,30.1885,-97.2933,1840018243
Ector,Texas,33.5793,-96.2731,1840020595
China Spring,Texas,31.6492,-97.3047,1840042564
Malone,Texas,31.9168,-96.8947,1840023100
Garden Ridge,Texas,29.6379,-98.2928,1840020940
Taft,Texas,27.9800,-97.3929,1840022252
La Escondida,Texas,26.3807,-98.8737,1840040931
Country Acres,Texas,27.9251,-97.1661,1840042574
Portland,Texas,27.8913,-97.3280,1840021006
Hart,Texas,34.3858,-102.1151,1840020521
Streetman,Texas,31.8787,-96.3306,1840023108
Hideaway,Texas,32.4890,-95.4578,1840020741
Bonham,Texas,33.5880,-96.1901,1840019332
Bellaire,Texas,29.7040,-95.4621,1840019617
Jolly,Texas,33.8827,-98.3475,1840019283
Beeville,Texas,28.4059,-97.7494,1840019698
Sour Lake,Texas,30.1378,-94.4046,1840022183
Haslet,Texas,32.9610,-97.3382,1840020699
Benjamin,Texas,33.5836,-99.7929,1840019333
Mont Belvieu,Texas,29.8524,-94.8785,1840020942
Kerens,Texas,32.1308,-96.2251,1840019504
Combes,Texas,26.2439,-97.7254,1840023166
Iago,Texas,29.2665,-95.9630,1840025143
Cranfills Gap,Texas,31.7753,-97.8302,1840019514
Redwood,Texas,29.8100,-97.9103,1840019638
La Marque,Texas,29.3690,-94.9957,1840020972
Paisano Park,Texas,28.0951,-97.8592,1840037130
Rivereno,Texas,26.3052,-98.6398,1840041485
El Mesquite,Texas,26.3847,-98.7716,1840040735
Dilley,Texas,28.6675,-99.1765,1840019687
Sierra Blanca,Texas,31.1834,-105.3395,1840019521
Mount Pleasant,Texas,33.1613,-94.9717,1840020666
Valentine,Texas,30.5885,-104.4954,1840023133
Hebron,Texas,33.0438,-96.8793,1840022012
Groesbeck,Texas,31.5259,-96.5284,1840020821
Uvalde Estates,Texas,29.1695,-99.8329,1840019660
Santa Clara,Texas,29.5911,-98.1613,1840022212
South Fork Estates,Texas,27.2697,-98.7239,1840037079
Nome,Texas,30.0364,-94.4064,1840020918
Blossom,Texas,33.6633,-95.3837,1840019329
Arlington,Texas,32.6998,-97.1251,1840019422
East Tawakoni,Texas,32.9011,-95.9397,1840020720
Highland Village,Texas,33.0897,-97.0615,1840020638
Gilmer,Texas,32.7317,-94.9460,1840020731
Uhland,Texas,29.9617,-97.7925,1840022189
West University Place,Texas,29.7157,-95.4321,1840022205
Las Haciendas,Texas,27.6347,-99.1952,1840040962
Coyanosa,Texas,31.2410,-103.0648,1840018182
Las Palmas,Texas,26.9516,-99.2761,1840025171
Richland Springs,Texas,31.2715,-98.9486,1840022152
Timberwood Park,Texas,29.6994,-98.4838,1840019651
Texline,Texas,36.3765,-103.0189,1840022674
Whitewright,Texas,33.5108,-96.3957,1840022936
Marshall,Texas,32.5370,-94.3515,1840020739
Hemphill,Texas,31.3431,-93.8512,1840020831
Utopia,Texas,29.6188,-99.5153,1840022227
Colleyville,Texas,32.8913,-97.1486,1840019430
Lake Dallas,Texas,33.1277,-97.0234,1840020646
Garrison,Texas,31.8252,-94.4932,1840020819
Charlotte,Texas,28.8593,-98.7006,1840019679
Trent,Texas,32.4884,-100.1233,1840023055
Garfield,Texas,30.1961,-97.5514,1840018233
Mount Enterprise,Texas,31.9113,-94.6826,1840020768
Eureka,Texas,32.0120,-96.2855,1840020778
Sienna Plantation,Texas,29.4834,-95.5065,1840019642
Wilson,Texas,33.3194,-101.7275,1840022028
Rochester,Texas,33.3142,-99.8565,1840022025
Lakewood Village,Texas,33.1378,-96.9749,1840020647
Blanco,Texas,30.0987,-98.4169,1840019594
Scotland,Texas,33.6499,-98.4677,1840021977
Midway South,Texas,26.1567,-98.0209,1840073264
Anahuac,Texas,29.7649,-94.6787,1840019633
Morning Glory,Texas,31.5648,-106.2089,1840037064
Las Lomas,Texas,26.3638,-98.7747,1840018318
Harlingen,Texas,26.1916,-97.6976,1840021036
Goliad,Texas,28.6708,-97.3916,1840020993
Dayton,Texas,30.0293,-94.9039,1840019599
Concepcion,Texas,27.3951,-98.3555,1840018296
Woodloch,Texas,30.2172,-95.4130,1840023141
Chester,Texas,30.9213,-94.6001,1840023134
Boling,Texas,29.2584,-95.9436,1840025142
Frisco,Texas,33.1554,-96.8217,1840020654
Impact,Texas,32.5002,-99.7464,1840022094
Pineland,Texas,31.2467,-93.9744,1840020832
Relampago,Texas,26.0851,-97.9059,1840019729
Carmine,Texas,30.1485,-96.6908,1840019622
Shepherd,Texas,30.4910,-95.0021,1840022168
Pecan Grove,Texas,29.6235,-95.7331,1840019645
Ingram,Texas,30.0772,-99.2381,1840019608
Quesada,Texas,26.2819,-98.5819,1840041441
La Paloma,Texas,26.0518,-97.6552,1840018325
Cresson,Texas,32.5299,-97.6155,1840019462
Kennedale,Texas,32.6434,-97.2173,1840019429
Hardin,Texas,30.1493,-94.7377,1840020899
North Escobares,Texas,26.4325,-98.9719,1840037066
Double Oak,Texas,33.0633,-97.1117,1840022008
New Waverly,Texas,30.5374,-95.4822,1840020866
New Home,Texas,33.3269,-101.9117,1840020673
Wellman,Texas,33.0470,-102.4274,1840022030
Kountze,Texas,30.3724,-94.3161,1840020897
Hilltop Lakes,Texas,31.0755,-96.1914,1840025965
San Patricio,Texas,27.9772,-97.7765,1840022250
Arp,Texas,32.2279,-95.0536,1840019455
George West,Texas,28.3300,-98.1184,1840020994
Tahoka,Texas,33.1640,-101.7949,1840022027
Bruceville-Eddy,Texas,31.3102,-97.2479,1840003906
Burnet,Texas,30.7496,-98.2382,1840019567
Seth Ward,Texas,34.2163,-101.6945,1840019271
North Cleveland,Texas,30.3577,-95.1003,1840020901
Glidden,Texas,29.6975,-96.5907,1840026034
Knippa,Texas,29.3076,-99.6329,1840022576
Buchanan Dam,Texas,30.7807,-98.4393,1840018216
Leon Valley,Texas,29.4954,-98.6142,1840020959
West Sharyland,Texas,26.2718,-98.3404,1840037087
Vanderbilt,Texas,28.8208,-96.6096,1840019678
Seven Oaks,Texas,30.8517,-94.8580,1840022158
Coffee City,Texas,32.1383,-95.4871,1840023095
Conroe,Texas,30.3224,-95.4820,1840019586
Tulsita,Texas,28.6422,-97.8180,1840019696
Sansom Park,Texas,32.8028,-97.4021,1840022047
Coahoma,Texas,32.2957,-101.3089,1840023053
Port Isabel,Texas,26.0538,-97.2505,1840021040
Terrell Hills,Texas,29.4771,-98.4471,1840022224
Pueblo East,Texas,27.6750,-99.1899,1840041440
Jones Creek,Texas,28.9752,-95.4714,1840023163
Point,Texas,32.9301,-95.8689,1840020722
Celeste,Texas,33.2897,-96.1946,1840019391
Lumberton,Texas,30.2562,-94.2071,1840020896
El Indio,Texas,28.5091,-100.3068,1840018284
Thorntonville,Texas,31.5789,-102.9221,1840023125
Waskom,Texas,32.4766,-94.0646,1840022073
Toyah,Texas,31.3125,-103.7946,1840023113
Paint Rock,Texas,31.5100,-99.9253,1840023127
Chandler,Texas,32.3065,-95.4781,1840019499
Addison,Texas,32.9586,-96.8356,1840022057
Dorchester,Texas,33.5331,-96.6960,1840021958
Elsa,Texas,26.2969,-97.9937,1840021021
Las Palmas II,Texas,26.2032,-97.7395,1840040969
Whitney,Texas,31.9520,-97.3192,1840023105
Deport,Texas,33.5291,-95.3174,1840019330
Riverside,Texas,30.8471,-95.3985,1840020865
Yznaga,Texas,26.3188,-97.8153,1840037088
Hitchcock,Texas,29.2945,-95.0250,1840020971
Uncertain,Texas,32.7066,-94.1264,1840022072
Lindale,Texas,32.4933,-95.4069,1840022078
Point Blank,Texas,30.7473,-95.2163,1840037407
Loop,Texas,32.9142,-102.4147,1840025889
Lefors,Texas,35.4396,-100.8040,1840022590
Llano,Texas,30.7508,-98.6763,1840020873
Western Lake,Texas,32.6215,-97.8160,1840025885
Mobeetie,Texas,35.5291,-100.4394,1840020432
Ladonia,Texas,33.4283,-95.9482,1840021975
Shamrock,Texas,35.2153,-100.2461,1840021758
Quail,Texas,34.9151,-100.3919,1840019178
Cape Royale,Texas,30.6531,-95.1265,1840139772
Albany,Texas,32.7273,-99.2956,1840019447
Italy,Texas,32.1856,-96.8865,1840022086
Moraida,Texas,26.4150,-98.9767,1840041230
Elm Creek,Texas,28.7782,-100.4911,1840037046
La Paloma-Lost Creek,Texas,27.7195,-97.7391,1840074188
South Alamo,Texas,26.1518,-98.1079,1840037078
Canyon Creek,Texas,32.3927,-97.7406,1840042522
Millsap,Texas,32.7493,-98.0117,1840023027
Bartlett,Texas,30.7952,-97.4325,1840019555
Quitman,Texas,32.7951,-95.4443,1840020686
Kerrville,Texas,30.0398,-99.1319,1840020908
Abilene,Texas,32.4543,-99.7384,1840019476
Westway,Texas,31.9603,-106.5760,1840019525
Howe,Texas,33.5066,-96.6154,1840021960
Leona,Texas,31.1537,-95.9759,1840020827
Robert Lee,Texas,31.8954,-100.4856,1840020797
Alvin,Texas,29.3870,-95.2936,1840019671
Gary City,Texas,32.0277,-94.3679,1840037480
La Blanca,Texas,26.3048,-98.0286,1840036257
Study Butte,Texas,29.3351,-103.5421,1840025120
Fowlerton,Texas,28.4608,-98.8114,1840018285
San Ygnacio,Texas,27.0480,-99.4321,1840019722
Ranchitos del Norte,Texas,26.4003,-98.8715,1840041467
Knollwood,Texas,33.6892,-96.6184,1840022937
Denison,Texas,33.7672,-96.5807,1840019317
Putnam,Texas,32.3704,-99.1958,1840022099
Wolfforth,Texas,33.5149,-102.0066,1840021983
Iowa Colony,Texas,29.4405,-95.4168,1840023162
Westover Hills,Texas,32.7436,-97.4123,1840023030
Cienegas Terrace,Texas,29.3687,-100.9432,1840037038
Jacksonville,Texas,31.9642,-95.2617,1840019515
Moody,Texas,31.3086,-97.3596,1840020817
Jourdanton,Texas,28.9138,-98.5411,1840019680
Saginaw,Texas,32.8657,-97.3652,1840022046
Marlin,Texas,31.3085,-96.8934,1840020844
Donna,Texas,26.1467,-98.0560,1840019734
Lamesa,Texas,32.7333,-101.9542,1840020725
Marquez,Texas,31.2361,-96.2574,1840020828
Olney,Texas,33.3644,-98.7585,1840020670
Homestead Meadows North,Texas,31.8483,-106.1707,1840034867
Girard,Texas,33.3637,-100.6598,1840018036
Copper Canyon,Texas,33.0961,-97.0975,1840022990
Longoria,Texas,26.3024,-98.6425,1840041098
Van Alstyne,Texas,33.4203,-96.5834,1840021956
Pine Island,Texas,30.0554,-96.0253,1840023150
Bunker Hill Village,Texas,29.7647,-95.5317,1840019618
Mustang,Texas,32.0135,-96.4303,1840023097
Ackerly,Texas,32.5251,-101.7158,1840019445
Bluetown,Texas,26.0734,-97.8199,1840025181
Malakoff,Texas,32.1727,-96.0162,1840020774
La Victoria,Texas,26.3478,-98.6295,1840037058
Mirando City,Texas,27.4402,-99.0009,1840019704
Sterling City,Texas,31.8392,-100.9860,1840022127
Terlingua,Texas,29.2991,-103.5795,1840025121
Pettus,Texas,28.6156,-97.8121,1840019694
Temple,Texas,31.1076,-97.3894,1840022154
Anna,Texas,33.3470,-96.5503,1840019397
El Camino Angosto,Texas,26.1115,-97.6438,1840037045
Aguilares,Texas,27.4516,-99.0933,1840025158
Sullivan City,Texas,26.2752,-98.5644,1840022257
San Leon,Texas,29.4901,-94.9403,1840019662
Friona,Texas,34.6394,-102.7232,1840020525
Palmer,Texas,32.4250,-96.6733,1840023052
Los Altos,Texas,27.4904,-99.3858,1840037112
Panhandle,Texas,35.3460,-101.3804,1840022745
Mauriceville,Texas,30.2187,-93.8758,1840018246
Eastland,Texas,32.4030,-98.8173,1840020764
Castroville,Texas,29.3512,-98.8721,1840019656
Atascocita,Texas,29.9777,-95.1953,1840018251
Chico,Texas,33.2960,-97.7987,1840019382
Hallsville,Texas,32.5027,-94.5700,1840020738
Lake City,Texas,28.0821,-97.8828,1840022253
Fort Clark Springs,Texas,29.2938,-100.4244,1840026041
Palmhurst,Texas,26.2583,-98.2953,1840021027
Fredericksburg,Texas,30.2671,-98.8757,1840020898
Nash,Texas,33.4422,-94.1283,1840020612
Copperas Cove,Texas,31.1192,-97.9140,1840019538
Tynan,Texas,28.1708,-97.7492,1840019697
Cottonwood Shores,Texas,30.5521,-98.3249,1840019568
Driscoll,Texas,27.6730,-97.7511,1840019719
Tuleta,Texas,28.5767,-97.7980,1840019695
Emerald Bay,Texas,32.1602,-95.4380,1840042575
Pottsboro,Texas,33.7709,-96.6710,1840021959
Springtown,Texas,32.9695,-97.6805,1840022040
La Grange,Texas,29.9129,-96.8767,1840020934
Boyd,Texas,33.0843,-97.5632,1840022002
Amistad,Texas,29.5245,-101.1530,1840036161
Kemah,Texas,29.5307,-95.0194,1840019666
Crane,Texas,31.3919,-102.3503,1840019542
Omaha,Texas,33.1820,-94.7402,1840020677
Paducah,Texas,34.0144,-100.3038,1840022882
Santa Fe,Texas,29.3891,-95.1005,1840022233
Murillo,Texas,26.2642,-98.1233,1840037125
Edroy,Texas,27.9609,-97.6754,1840018293
Buffalo Springs,Texas,33.5327,-101.7078,1840022945
Warren City,Texas,32.5530,-94.9056,1840022079
Encino,Texas,26.9363,-98.1153,1840018302
Muniz,Texas,26.2578,-98.0897,1840037065
Aquilla,Texas,31.8548,-97.2200,1840019507
Randolph AFB,Texas,29.5301,-98.2787,1840043403
Bremond,Texas,31.1657,-96.6760,1840019553
Indian Hills,Texas,26.2124,-97.9165,1840037050
Siesta Shores,Texas,26.8548,-99.2605,1840019720
Ralls,Texas,33.6788,-101.3845,1840020603
Palisades,Texas,35.0614,-101.8032,1840022798
Fair Oaks Ranch,Texas,29.7468,-98.6375,1840020939
Graham,Texas,33.1017,-98.5778,1840020668
Ranchette Estates,Texas,26.4844,-97.8220,1840037069
Sinton,Texas,28.0392,-97.5154,1840022251
Faysville,Texas,26.4054,-98.1299,1840018321
Gainesville,Texas,33.6391,-97.1487,1840020573
Lake Bryan,Texas,30.7188,-96.4631,1840139791
Nacogdoches,Texas,31.6135,-94.6528,1840020820
Westworth Village,Texas,32.7599,-97.4239,1840074884
Premont,Texas,27.3586,-98.1244,1840021009
Wickett,Texas,31.5673,-103.0059,1840023126
Smiley,Texas,29.2713,-97.6376,1840022218
Medina,Texas,26.9290,-99.2614,1840136274
Pilot Point,Texas,33.3955,-96.9501,1840020643
Crowell,Texas,33.9839,-99.7241,1840019276
St. Hedwig,Texas,29.4197,-98.2046,1840022050
Heath,Texas,32.8443,-96.4679,1840020716
Overton,Texas,32.2760,-94.9726,1840020770
Forsan,Texas,32.1103,-101.3669,1840020762
White Oak,Texas,32.5313,-94.8564,1840022080
Fayetteville,Texas,29.9063,-96.6758,1840020933
Buffalo,Texas,31.4600,-96.0660,1840019540
Katy,Texas,29.7905,-95.8353,1840019648
Hooks,Texas,33.4707,-94.2840,1840020608
Sanctuary,Texas,32.9132,-97.5877,1840023028
Levelland,Texas,33.5806,-102.3636,1840020606
El Chaparral,Texas,26.3489,-98.7673,1840040713
Silsbee,Texas,30.3456,-94.1764,1840022182
Bevil Oaks,Texas,30.1517,-94.2711,1840019613
Smyer,Texas,33.5874,-102.1635,1840022948
Bixby,Texas,26.1400,-97.8562,1840036177
Huxley,Texas,31.7643,-93.8848,1840019529
Graford,Texas,32.9374,-98.2475,1840020688
Lakeway,Texas,30.3547,-97.9854,1840020894
Dickinson,Texas,29.4545,-95.0584,1840019667
Barrera,Texas,26.3925,-98.8985,1840040642
Lakeside City,Texas,33.8292,-98.5404,1840021978
Clarksville City,Texas,32.5329,-94.8946,1840019457
Smithville,Texas,30.0069,-97.1507,1840022186
Encinal,Texas,28.0412,-99.3545,1840020997
Grape Creek,Texas,31.5817,-100.5474,1840037048
Cashion Community,Texas,34.0365,-98.5081,1840019277
Tioga,Texas,33.4718,-96.9187,1840022935
Los Centenarios,Texas,27.6122,-99.2130,1840041111
Oak Grove,Texas,32.5327,-96.3186,1840023035
Mathis,Texas,28.0909,-97.8170,1840021004
Waxahachie,Texas,32.4032,-96.8444,1840022083
Zapata Ranch,Texas,26.3570,-97.8243,1840037089
Los Arcos,Texas,27.6144,-99.2105,1840041099
Webberville,Texas,30.2260,-97.4995,1840023148
Narciso Pena,Texas,26.3019,-98.6407,1840041264
Bolivar Peninsula,Texas,29.4860,-94.5665,1840018274
Flower Mound,Texas,33.0344,-97.1147,1840022010
San Carlos II,Texas,27.4901,-99.3684,1840041490
Keene,Texas,32.3955,-97.3225,1840019469
Fronton,Texas,26.4256,-99.0761,1840018315
Pleak,Texas,29.4852,-95.8097,1840023154
Camp Wood,Texas,29.6690,-100.0108,1840019627
Needville,Texas,29.3957,-95.8386,1840020951
Wylie,Texas,33.0362,-96.5161,1840022018
Carthage,Texas,32.1526,-94.3368,1840019497
Farmersville,Texas,33.1609,-96.3608,1840020653
Anton,Texas,33.8113,-102.1622,1840019338
Fort Hood,Texas,31.1345,-97.7797,1840073932
Richmond,Texas,29.5824,-95.7602,1840020947
Goodlow,Texas,32.1091,-96.2152,1840037010
Terrell,Texas,32.7341,-96.2939,1840022065
Cuney,Texas,32.0374,-95.4147,1840022126
Val Verde Park,Texas,29.3746,-100.8306,1840037083
Clarendon,Texas,34.9366,-100.8918,1840019177
Lueders,Texas,32.8004,-99.6232,1840020728
Bishop Hills,Texas,35.2614,-101.9519,1840020433
Burleson,Texas,32.5170,-97.3343,1840019467
Helotes,Texas,29.5693,-98.6956,1840020957
Sandoval,Texas,26.4182,-99.0794,1840041497
Fruitvale,Texas,32.6834,-95.8036,1840020736
Friendswood,Texas,29.5112,-95.1979,1840020969
Gustine,Texas,31.8457,-98.4025,1840022122
Refugio,Texas,28.3073,-97.2750,1840022248
La Paloma Ranchettes,Texas,26.3148,-98.6230,1840040960
Elmendorf,Texas,29.2580,-98.3219,1840020955
Chilton,Texas,31.2848,-97.0607,1840025968
Crosby,Texas,29.9146,-95.0591,1840018249
Knox City,Texas,33.4176,-99.8157,1840021976
Hudson,Texas,31.3287,-94.8014,1840020838
Wake Village,Texas,33.4240,-94.1188,1840021988
Inez,Texas,28.8718,-96.7959,1840018279
Covington,Texas,32.1781,-97.2604,1840019509
Tiki Island,Texas,29.2985,-94.9175,1840003908
Midlothian,Texas,32.4718,-96.9877,1840020757
Snook,Texas,30.4907,-96.4670,1840022170
Edgewood,Texas,32.6947,-95.8833,1840022070
Point Comfort,Texas,28.6716,-96.5590,1840020995
Lakehills,Texas,29.6237,-98.9448,1840018261
Oak Valley,Texas,32.0331,-96.5116,1840023099
Stafford,Texas,29.6271,-95.5653,1840022216
Farwell,Texas,34.3855,-103.0373,1840020524
Corral City,Texas,33.0985,-97.2304,1840022991
La Presa,Texas,27.3995,-99.4374,1840018292
Lavon,Texas,33.0245,-96.4396,1840020664
West Orange,Texas,30.0791,-93.7598,1840022194
Ingleside on the Bay,Texas,27.8304,-97.2210,1840037011
Sunrise Beach Village,Texas,30.5862,-98.4187,1840022164
Thrall,Texas,30.5883,-97.2983,1840022166
Munday,Texas,33.4471,-99.6239,1840020600
Crandall,Texas,32.6279,-96.4537,1840019453
Alvarado,Texas,32.4068,-97.2150,1840019465
Mount Vernon,Texas,33.1760,-95.2253,1840023005
Rio Bravo,Texas,27.3648,-99.4820,1840021001
Pueblo Nuevo,Texas,27.4939,-99.3099,1840025160
Buchanan Lake Village,Texas,30.8565,-98.4378,1840025994
Savoy,Texas,33.5999,-96.3662,1840021972
Pablo Pena,Texas,26.3037,-98.6405,1840041351
Penitas,Texas,26.2508,-98.4426,1840021029
Gun Barrel City,Texas,32.3277,-96.1286,1840020772
Lake Dunlap,Texas,29.6683,-98.0773,1840026038
Valle Hermoso,Texas,26.3823,-98.7871,1840041572
Lometa,Texas,31.2166,-98.3925,1840020845
